timestamp,user_id,department,login_hour,session_duration_min,bytes_transferred_mb,failed_logins,endpoints_accessed,sensitive_endpoints_hit,unique_ips,commands_executed,is_anomaly,anomaly_type
2026-02-14 16:47:00,user_032,HR,16,328,44.72,0,5,1,1,27,0,normal
2026-02-14 17:02:00,user_006,Finance,17,224,8.73,0,3,1,1,5,0,normal
2026-02-14 17:52:00,user_031,HR,17,389,40.44,0,5,1,1,12,0,normal
2026-02-14 18:17:00,user_031,HR,18,278,6.99,0,3,1,1,66,0,normal
2026-02-14 18:55:00,user_036,IT,18,182,37.64,0,3,1,1,7,0,normal
2026-02-14 19:32:00,user_012,IT,19,35,21.48,0,1,0,1,21,0,normal
2026-02-14 19:53:00,user_035,HR,19,52,7.77,0,4,1,1,34,0,normal
2026-02-14 19:57:00,user_035,HR,0,43,48.03,0,5,5,9,207,1,credential_abuse
2026-02-15 07:58:00,user_048,Operations,7,339,5.42,0,2,2,1,13,0,normal
2026-02-15 09:33:00,user_028,IT,9,52,14.58,0,3,1,1,47,0,normal
2026-02-15 09:44:00,user_009,IT,9,177,46.06,1,5,2,1,33,0,normal
2026-02-15 10:10:00,user_040,HR,10,59,47.49,0,3,0,1,5,0,normal
2026-02-15 10:12:00,user_010,Engineering,10,368,3.29,0,2,1,1,37,0,normal
2026-02-15 10:18:00,user_017,Engineering,10,235,24.93,0,4,1,1,60,0,normal
2026-02-15 10:49:00,user_030,Operations,10,143,43.77,2,2,1,1,58,0,normal
2026-02-15 10:53:00,user_001,IT,10,143,39.67,0,2,1,1,26,0,normal
2026-02-15 11:28:00,user_042,Engineering,11,437,48.32,0,4,2,1,16,0,normal
2026-02-15 11:36:00,user_018,Engineering,11,423,26.16,0,1,1,1,54,0,normal
2026-02-15 11:37:00,user_015,Finance,11,401,49.18,1,4,1,1,38,0,normal
2026-02-15 11:49:00,user_019,IT,11,229,45.03,0,4,2,1,51,0,normal
2026-02-15 12:02:00,user_002,IT,12,341,35.69,0,4,1,1,65,0,normal
2026-02-15 12:31:00,user_041,HR,12,206,3272.2,0,7,4,1,72,1,data_exfiltration
2026-02-15 13:21:00,user_034,Finance,13,440,34.89,0,2,0,1,48,0,normal
2026-02-15 13:35:00,user_042,Engineering,13,428,48.07,0,4,1,1,14,0,normal
2026-02-15 13:35:00,user_004,Finance,13,435,11.46,0,1,0,1,54,0,normal
2026-02-15 13:55:00,user_020,Engineering,13,284,116.92,4,2,7,1,385,1,privilege_escalation
2026-02-15 13:55:00,user_033,Finance,13,476,41.11,0,1,0,1,30,0,normal
2026-02-15 14:18:00,user_011,Operations,14,439,16.77,0,1,0,1,27,0,normal
2026-02-15 14:30:00,user_047,IT,1,247,28.82,0,2,3,8,392,1,credential_abuse
2026-02-15 14:32:00,user_016,Finance,14,324,41.91,1,1,0,1,25,0,normal
2026-02-15 14:45:00,user_037,IT,14,431,40.97,0,2,1,1,9,0,normal
2026-02-15 14:56:00,user_023,Operations,14,148,20.13,0,3,1,1,15,0,normal
2026-02-15 15:27:00,user_045,Operations,15,163,40.99,0,5,1,1,19,0,normal
2026-02-15 15:56:00,user_040,HR,15,351,4.4,0,1,0,1,15,0,normal
2026-02-15 16:53:00,user_038,Operations,16,76,28.14,0,5,1,1,46,0,normal
2026-02-15 18:10:00,user_031,HR,18,60,24.33,0,5,1,1,71,0,normal
2026-02-15 18:26:00,user_044,IT,18,359,43.19,0,3,1,1,55,0,normal
2026-02-16 10:04:00,user_041,HR,10,420,10.05,0,4,2,1,44,0,normal
2026-02-16 12:08:00,user_046,Engineering,12,391,42.56,0,2,1,1,72,0,normal
2026-02-16 12:21:00,user_034,Finance,12,263,49.67,0,2,0,1,18,0,normal
2026-02-16 12:45:00,user_023,Operations,12,161,38.95,0,4,1,1,54,0,normal
2026-02-16 12:49:00,user_029,Finance,12,131,31.55,0,3,2,1,11,0,normal
2026-02-16 13:07:00,user_018,Engineering,13,348,27.27,0,3,1,1,25,0,normal
2026-02-16 13:28:00,user_043,HR,13,215,42.38,0,1,0,1,54,0,normal
2026-02-16 13:30:00,user_012,IT,13,262,6.87,0,4,1,1,78,0,normal
2026-02-16 14:01:00,user_028,IT,14,356,8.7,2,2,0,1,77,0,normal
2026-02-16 14:02:00,user_012,IT,14,463,35.25,0,1,0,1,63,0,normal
2026-02-16 14:40:00,user_038,Operations,14,393,30.71,0,4,2,1,63,0,normal
2026-02-16 15:14:00,user_025,Operations,15,126,233.46,8,2,8,1,321,1,privilege_escalation
2026-02-16 15:14:00,user_027,HR,15,339,17.41,1,2,1,1,52,0,normal
2026-02-16 15:28:00,user_009,IT,15,132,5.08,0,1,0,1,56,0,normal
2026-02-16 16:01:00,user_032,HR,16,230,49.84,0,2,0,1,57,0,normal
2026-02-16 16:02:00,user_013,IT,16,199,35.6,0,1,0,1,52,0,normal
2026-02-16 16:27:00,user_018,Engineering,16,185,16.12,0,4,1,1,25,0,normal
2026-02-16 16:45:00,user_047,IT,16,480,14.36,0,2,0,1,40,0,normal
2026-02-16 16:47:00,user_010,Engineering,16,372,47.44,0,2,0,1,48,0,normal
2026-02-16 17:58:00,user_001,IT,17,436,40.84,0,3,0,1,36,0,normal
2026-02-17 07:39:00,user_047,IT,7,179,36.08,0,3,1,1,73,0,normal
2026-02-17 08:10:00,user_037,IT,8,217,2.42,1,5,1,1,35,0,normal
2026-02-17 08:30:00,user_023,Operations,8,85,1.01,0,1,0,1,25,0,normal
2026-02-17 08:57:00,user_012,IT,8,306,39.76,0,2,0,1,39,0,normal
2026-02-17 09:06:00,user_023,Operations,22,7,1.43,29,3,1,1,72,1,brute_force
2026-02-17 09:12:00,user_030,Operations,9,173,8.23,0,5,2,1,55,0,normal
2026-02-17 09:41:00,user_038,Operations,9,174,35.38,0,2,2,1,49,0,normal
2026-02-17 09:46:00,user_047,IT,9,246,13.47,0,2,1,1,13,0,normal
2026-02-17 10:39:00,user_014,IT,10,98,14.24,0,1,0,1,50,0,normal
2026-02-17 11:02:00,user_001,IT,11,69,28.87,0,4,0,1,32,0,normal
2026-02-17 11:04:00,user_002,IT,11,352,26.27,0,4,2,1,52,0,normal
2026-02-17 11:20:00,user_038,Operations,11,224,35.61,0,1,0,1,25,0,normal
2026-02-17 11:23:00,user_010,Engineering,11,383,5.76,0,5,1,1,66,0,normal
2026-02-17 11:47:00,user_014,IT,22,1,1.78,44,1,0,1,59,1,brute_force
2026-02-17 11:50:00,user_001,IT,11,251,27.55,1,2,1,1,5,0,normal
2026-02-17 11:52:00,user_015,Finance,11,436,38.58,0,4,1,1,57,0,normal
2026-02-17 12:02:00,user_022,Engineering,12,63,20.09,0,3,1,1,7,0,normal
2026-02-17 12:51:00,user_005,Finance,12,292,4.72,0,3,0,1,12,0,normal
2026-02-17 13:04:00,user_043,HR,13,100,49.92,0,4,1,1,68,0,normal
2026-02-17 13:32:00,user_006,Finance,13,141,46.12,0,4,0,1,67,0,normal
2026-02-17 13:38:00,user_015,Finance,13,270,42.36,0,1,0,1,69,0,normal
2026-02-17 14:09:00,user_009,IT,14,218,0.87,0,1,0,1,32,0,normal
2026-02-17 14:33:00,user_023,Operations,14,268,4684.95,0,6,5,1,76,1,data_exfiltration
2026-02-17 14:58:00,user_018,Engineering,14,198,28.41,0,4,2,1,15,0,normal
2026-02-17 15:01:00,user_013,IT,15,448,37.34,0,1,1,1,79,0,normal
2026-02-17 15:04:00,user_015,Finance,15,193,11.14,0,5,1,1,47,0,normal
2026-02-17 15:11:00,user_004,Finance,15,79,42.27,0,4,1,1,37,0,normal
2026-02-17 15:24:00,user_006,Finance,15,337,4330.91,0,6,7,1,71,1,data_exfiltration
2026-02-17 15:34:00,user_025,Operations,15,171,1.66,0,1,0,1,8,0,normal
2026-02-17 15:48:00,user_013,IT,15,340,41.82,0,2,1,1,57,0,normal
2026-02-17 16:13:00,user_043,HR,16,349,1195.93,0,7,7,1,36,1,data_exfiltration
2026-02-17 16:16:00,user_027,HR,16,66,20.41,0,2,1,1,63,0,normal
2026-02-17 16:18:00,user_013,IT,16,301,37.02,0,5,2,1,5,0,normal
2026-02-17 16:19:00,user_006,Finance,16,441,19.33,0,1,0,1,59,0,normal
2026-02-17 17:02:00,user_024,Finance,17,130,41.87,0,3,1,1,24,0,normal
2026-02-17 17:07:00,user_016,Finance,17,350,20.22,0,1,0,1,63,0,normal
2026-02-17 18:54:00,user_031,HR,18,248,10.07,0,1,0,1,54,0,normal
2026-02-17 18:58:00,user_007,IT,18,176,34.1,0,5,2,1,47,0,normal
2026-02-18 09:02:00,user_048,Operations,9,318,12.0,0,2,0,1,74,0,normal
2026-02-18 09:52:00,user_011,Operations,9,93,3.6,0,5,1,1,46,0,normal
2026-02-18 10:01:00,user_019,IT,10,345,16.86,0,2,0,1,46,0,normal
2026-02-18 10:05:00,user_027,HR,10,23,0.46,0,5,2,1,56,0,normal
2026-02-18 11:03:00,user_004,Finance,11,255,13.09,0,2,1,1,60,0,normal
2026-02-18 11:15:00,user_045,Operations,11,70,46.1,0,1,0,1,70,0,normal
2026-02-18 11:26:00,user_033,Finance,11,360,25.92,0,2,2,1,35,0,normal
2026-02-18 11:30:00,user_048,Operations,11,267,48.28,0,4,1,1,36,0,normal
2026-02-18 11:55:00,user_046,Engineering,11,344,15.41,0,5,2,1,65,0,normal
2026-02-18 12:37:00,user_039,IT,12,360,28.22,0,2,0,1,57,0,normal
2026-02-18 12:37:00,user_035,HR,12,195,20.55,1,2,0,1,46,0,normal
2026-02-18 12:44:00,user_039,IT,12,58,40.24,0,5,2,1,11,0,normal
2026-02-18 13:41:00,user_037,IT,13,100,38.88,0,2,0,1,59,0,normal
2026-02-18 13:44:00,user_048,Operations,13,193,10.57,0,5,1,1,78,0,normal
2026-02-18 13:44:00,user_020,Engineering,13,70,2.3,1,4,0,1,58,0,normal
2026-02-18 14:51:00,user_046,Engineering,14,371,27.15,0,1,0,1,38,0,normal
2026-02-18 15:16:00,user_010,Engineering,15,336,21.87,0,1,0,1,69,0,normal
2026-02-18 17:43:00,user_025,Operations,17,180,20.55,0,4,2,1,17,0,normal
2026-02-18 18:39:00,user_012,IT,18,64,43.62,1,4,2,1,52,0,normal
2026-02-19 07:50:00,user_028,IT,3,3,1.09,30,2,1,1,33,1,brute_force
2026-02-19 08:39:00,user_027,HR,8,539,10.87,0,8,1,14,484,1,lateral_movement
2026-02-19 09:35:00,user_036,IT,9,41,23.87,0,4,2,1,34,0,normal
2026-02-19 10:02:00,user_014,IT,10,436,31.4,0,4,1,1,38,0,normal
2026-02-19 10:14:00,user_022,Engineering,10,442,41.54,0,1,0,1,26,0,normal
2026-02-19 10:56:00,user_040,HR,10,444,39.04,0,2,1,1,42,0,normal
2026-02-19 11:24:00,user_003,HR,11,258,0.7,0,5,1,1,62,0,normal
2026-02-19 11:29:00,user_016,Finance,11,121,32.84,0,3,2,1,34,0,normal
2026-02-19 12:01:00,user_038,Operations,12,293,5.76,0,5,1,1,38,0,normal
2026-02-19 12:01:00,user_005,Finance,12,52,44.3,0,4,1,1,51,0,normal
2026-02-19 12:51:00,user_023,Operations,12,164,7.63,2,3,1,1,70,0,normal
2026-02-19 13:19:00,user_029,Finance,13,296,36.86,0,2,0,1,57,0,normal
2026-02-19 14:25:00,user_017,Engineering,14,154,31.34,0,5,2,1,8,0,normal
2026-02-19 15:19:00,user_033,Finance,15,210,46.06,0,2,2,1,43,0,normal
2026-02-19 17:01:00,user_008,Engineering,17,458,18.31,1,5,1,1,8,0,normal
2026-02-19 17:06:00,user_040,HR,17,86,1.75,1,5,2,1,44,0,normal
2026-02-19 17:45:00,user_009,IT,17,438,44.49,0,3,2,1,48,0,normal
2026-02-19 18:07:00,user_031,HR,18,460,42.73,0,4,1,1,30,0,normal
2026-02-20 07:14:00,user_033,Finance,7,124,21.7,1,3,1,1,41,0,normal
2026-02-20 08:08:00,user_041,HR,8,348,35.56,0,3,1,1,78,0,normal
2026-02-20 08:25:00,user_012,IT,8,109,9.84,0,1,0,1,69,0,normal
2026-02-20 08:36:00,user_048,Operations,8,268,31.39,0,4,2,1,31,0,normal
2026-02-20 09:13:00,user_032,HR,9,457,29.56,0,4,1,1,22,0,normal
2026-02-20 09:21:00,user_016,Finance,9,29,24.05,0,3,0,1,80,0,normal
2026-02-20 09:28:00,user_041,HR,9,214,37.32,0,1,1,1,78,0,normal
2026-02-20 09:31:00,user_044,IT,9,330,49.59,0,8,1,11,429,1,lateral_movement
2026-02-20 09:37:00,user_026,Engineering,9,410,15.15,0,2,0,1,20,0,normal
2026-02-20 10:18:00,user_014,IT,10,331,6.81,0,4,1,1,31,0,normal
2026-02-20 10:52:00,user_036,IT,10,461,2051.05,0,10,4,1,51,1,data_exfiltration
2026-02-20 11:31:00,user_004,Finance,11,191,46.46,0,4,1,1,72,0,normal
2026-02-20 11:48:00,user_005,Finance,2,24,7.16,1,3,4,6,362,1,credential_abuse
2026-02-20 12:01:00,user_025,Operations,12,195,13.31,0,5,2,1,36,0,normal
2026-02-20 12:05:00,user_050,Engineering,12,186,19.56,0,1,0,1,21,0,normal
2026-02-20 12:23:00,user_046,Engineering,12,138,18.69,0,4,0,1,27,0,normal
2026-02-20 12:29:00,user_021,Finance,12,358,35.58,0,2,1,1,41,0,normal
2026-02-20 12:38:00,user_022,Engineering,12,470,19.74,0,4,2,1,15,0,normal
2026-02-20 12:49:00,user_032,HR,12,198,35.2,0,3,1,1,10,0,normal
2026-02-20 13:30:00,user_044,IT,13,390,24.89,0,2,1,1,16,0,normal
2026-02-20 14:31:00,user_042,Engineering,14,394,10.21,0,4,1,1,56,0,normal
2026-02-20 14:51:00,user_038,Operations,14,263,48.31,0,5,2,1,60,0,normal
2026-02-20 15:07:00,user_001,IT,15,102,27.63,0,3,0,1,77,0,normal
2026-02-20 15:23:00,user_009,IT,15,315,13.02,0,1,0,1,7,0,normal
2026-02-20 15:51:00,user_005,Finance,15,77,2.23,0,2,1,1,26,0,normal
2026-02-20 17:00:00,user_048,Operations,17,362,39.3,1,3,0,1,53,0,normal
2026-02-20 17:58:00,user_044,IT,2,1,0.1,24,5,1,1,75,1,brute_force
2026-02-21 07:07:00,user_028,IT,7,467,39.71,0,1,1,1,11,0,normal
2026-02-21 08:44:00,user_040,HR,8,91,19.14,0,4,1,1,78,0,normal
2026-02-21 08:59:00,user_038,Operations,8,503,2.9,0,9,1,21,262,1,lateral_movement
2026-02-21 09:18:00,user_018,Engineering,9,62,24.55,0,3,1,1,49,0,normal
2026-02-21 09:59:00,user_009,IT,9,168,13.26,0,2,0,1,69,0,normal
2026-02-21 10:09:00,user_046,Engineering,10,345,33.08,1,1,0,1,39,0,normal
2026-02-21 10:16:00,user_032,HR,10,305,18.18,0,2,1,1,78,0,normal
2026-02-21 10:50:00,user_012,IT,10,146,45.71,1,5,1,1,42,0,normal
2026-02-21 11:14:00,user_019,IT,11,41,39.41,0,2,1,1,80,0,normal
2026-02-21 11:18:00,user_030,Operations,11,276,26.76,0,5,2,1,20,0,normal
2026-02-21 11:40:00,user_047,IT,11,72,19.08,0,5,1,1,8,0,normal
2026-02-21 12:07:00,user_048,Operations,12,402,3.49,2,4,2,1,51,0,normal
2026-02-21 12:33:00,user_013,IT,12,19,6.9,0,2,1,1,56,0,normal
2026-02-21 12:35:00,user_036,IT,12,386,28.42,0,2,0,1,25,0,normal
2026-02-21 12:47:00,user_032,HR,12,120,11.54,0,2,1,1,50,0,normal
2026-02-21 14:38:00,user_050,Engineering,14,417,16.37,0,2,1,1,74,0,normal
2026-02-21 15:16:00,user_009,IT,15,263,17.01,0,4,1,1,62,0,normal
2026-02-21 15:51:00,user_010,Engineering,15,444,27.2,0,1,0,1,23,0,normal
2026-02-21 16:25:00,user_021,Finance,16,358,38.2,0,3,0,1,7,0,normal
2026-02-21 16:34:00,user_037,IT,16,28,47.65,0,2,0,1,31,0,normal
2026-02-21 17:14:00,user_013,IT,17,175,17.96,1,1,1,1,30,0,normal
2026-02-21 17:18:00,user_001,IT,17,276,25.84,0,2,0,1,26,0,normal
2026-02-21 18:51:00,user_016,Finance,18,432,18.75,0,2,0,1,72,0,normal
2026-02-21 19:56:00,user_035,HR,2,342,0.32,0,3,4,7,368,1,credential_abuse
2026-02-22 08:30:00,user_016,Finance,8,273,22.25,0,1,0,1,20,0,normal
2026-02-22 08:33:00,user_027,HR,8,267,1.19,0,3,1,1,60,0,normal
2026-02-22 09:03:00,user_047,IT,9,90,24.16,0,2,1,1,14,0,normal
2026-02-22 09:15:00,user_025,Operations,9,177,32.22,0,5,2,1,71,0,normal
2026-02-22 10:45:00,user_009,IT,10,155,9.05,0,2,2,1,24,0,normal
2026-02-22 10:48:00,user_048,Operations,10,433,15.24,0,5,2,1,34,0,normal
2026-02-22 11:29:00,user_050,Engineering,11,392,45.73,0,1,0,1,59,0,normal
2026-02-22 11:48:00,user_039,IT,11,66,30.05,0,5,1,1,80,0,normal
2026-02-22 11:50:00,user_032,HR,11,162,35.32,0,2,1,1,5,0,normal
2026-02-22 12:31:00,user_033,Finance,12,110,5.48,0,1,0,1,65,0,normal
2026-02-22 12:36:00,user_009,IT,12,303,39.3,0,5,1,1,20,0,normal
2026-02-22 12:52:00,user_044,IT,12,340,5.79,0,4,1,1,74,0,normal
2026-02-22 13:35:00,user_009,IT,13,384,4150.07,0,7,8,1,76,1,data_exfiltration
2026-02-22 14:35:00,user_035,HR,14,265,36.27,0,3,1,1,68,0,normal
2026-02-22 14:36:00,user_024,Finance,14,440,22.75,1,4,1,1,20,0,normal
2026-02-22 14:42:00,user_005,Finance,14,346,6.49,1,1,0,1,80,0,normal
2026-02-22 15:23:00,user_011,Operations,15,403,728.06,5,1,8,1,463,1,privilege_escalation
2026-02-22 16:09:00,user_045,Operations,16,342,42.63,0,5,2,1,44,0,normal
2026-02-22 16:45:00,user_012,IT,16,177,48.9,0,1,0,1,62,0,normal
2026-02-22 18:16:00,user_029,Finance,18,255,26.76,1,1,0,1,64,0,normal
2026-02-22 18:53:00,user_007,IT,18,250,35.87,0,4,1,1,14,0,normal
2026-02-22 19:25:00,user_012,IT,19,414,563.64,5,1,7,1,585,1,privilege_escalation
2026-02-23 09:04:00,user_015,Finance,9,195,8.24,0,2,1,1,77,0,normal
2026-02-23 09:39:00,user_042,Engineering,9,32,39.84,0,5,1,1,50,0,normal
2026-02-23 11:13:00,user_033,Finance,11,258,7.08,0,4,2,1,52,0,normal
2026-02-23 11:52:00,user_038,Operations,11,396,25.28,0,3,1,1,64,0,normal
2026-02-23 12:39:00,user_034,Finance,12,307,36.51,0,1,0,1,16,0,normal
2026-02-23 13:02:00,user_050,Engineering,13,194,23.16,1,5,2,1,12,0,normal
2026-02-23 13:51:00,user_048,Operations,13,181,41.9,0,5,2,1,7,0,normal
2026-02-23 14:20:00,user_026,Engineering,14,346,6.38,0,2,0,1,38,0,normal
2026-02-23 16:12:00,user_007,IT,16,265,20.05,0,4,2,1,68,0,normal
2026-02-23 16:19:00,user_024,Finance,16,165,22.74,0,1,1,1,46,0,normal
2026-02-23 16:38:00,user_022,Engineering,16,345,46.12,0,3,1,1,5,0,normal
2026-02-23 16:59:00,user_001,IT,16,425,31.98,0,1,0,1,58,0,normal
2026-02-23 17:05:00,user_037,IT,17,71,19.21,0,5,1,1,10,0,normal
2026-02-23 17:23:00,user_017,Engineering,17,284,19.12,1,1,0,1,37,0,normal
2026-02-23 17:54:00,user_036,IT,17,281,25.55,0,4,1,1,53,0,normal
2026-02-23 18:15:00,user_023,Operations,18,414,28.04,1,1,1,1,24,0,normal
2026-02-23 18:25:00,user_049,IT,18,389,36.56,0,3,1,1,16,0,normal
2026-02-23 18:41:00,user_031,HR,18,396,537.45,7,3,7,1,536,1,privilege_escalation
2026-02-23 18:57:00,user_049,IT,18,456,30.0,0,1,1,1,76,0,normal
2026-02-24 08:19:00,user_028,IT,8,435,19.57,1,3,0,1,54,0,normal
2026-02-24 08:40:00,user_041,HR,8,145,39.53,0,2,1,1,69,0,normal
2026-02-24 09:10:00,user_014,IT,9,460,30.14,0,2,1,1,10,0,normal
2026-02-24 09:16:00,user_032,HR,9,121,21.17,1,2,0,1,70,0,normal
2026-02-24 09:27:00,user_034,Finance,9,300,30.6,0,1,0,1,9,0,normal
2026-02-24 10:23:00,user_045,Operations,10,71,26.09,0,3,1,1,73,0,normal
2026-02-24 10:23:00,user_015,Finance,10,146,0.68,0,1,0,1,20,0,normal
2026-02-24 10:41:00,user_003,HR,10,42,5.21,0,3,0,1,7,0,normal
2026-02-24 11:06:00,user_029,Finance,11,379,22.26,0,1,0,1,54,0,normal
2026-02-24 11:11:00,user_031,HR,11,89,33.39,1,4,0,1,23,0,normal
2026-02-24 11:41:00,user_050,Engineering,11,152,32.61,0,2,1,1,6,0,normal
2026-02-24 12:22:00,user_010,Engineering,12,250,3.91,0,3,1,1,6,0,normal
2026-02-24 13:10:00,user_027,HR,13,201,23.02,0,5,1,1,39,0,normal
2026-02-24 13:56:00,user_034,Finance,13,222,7.93,0,3,1,1,52,0,normal
2026-02-24 14:21:00,user_038,Operations,14,466,16.18,0,4,1,1,38,0,normal
2026-02-24 14:56:00,user_040,HR,14,233,39.99,0,2,0,1,79,0,normal
2026-02-24 14:57:00,user_046,Engineering,14,227,27.0,0,1,0,1,44,0,normal
2026-02-24 15:33:00,user_045,Operations,15,570,46.11,0,9,1,12,469,1,lateral_movement
2026-02-24 15:43:00,user_015,Finance,15,466,41.45,0,4,1,1,76,0,normal
2026-02-24 15:49:00,user_035,HR,15,218,0.11,0,5,2,1,41,0,normal
2026-02-24 18:47:00,user_023,Operations,18,366,22.17,0,2,0,1,17,0,normal
2026-02-24 18:49:00,user_049,IT,18,423,48.03,0,1,1,1,17,0,normal
2026-02-25 09:04:00,user_039,IT,9,220,0.62,0,3,0,1,80,0,normal
2026-02-25 09:58:00,user_029,Finance,9,325,915.84,0,9,4,1,38,1,data_exfiltration
2026-02-25 10:18:00,user_035,HR,10,256,43.15,0,4,0,1,57,0,normal
2026-02-25 10:52:00,user_031,HR,10,388,19.75,0,5,2,1,76,0,normal
2026-02-25 10:59:00,user_017,Engineering,10,218,25.38,0,1,0,1,69,0,normal
2026-02-25 10:59:00,user_010,Engineering,10,341,38.02,0,2,1,1,13,0,normal
2026-02-25 11:08:00,user_007,IT,11,144,18.26,0,2,0,1,71,0,normal
2026-02-25 11:36:00,user_046,Engineering,11,456,11.33,0,3,1,1,67,0,normal
2026-02-25 11:49:00,user_048,Operations,11,39,28.43,0,5,2,1,37,0,normal
2026-02-25 12:01:00,user_015,Finance,12,442,47.41,0,2,0,1,31,0,normal
2026-02-25 12:18:00,user_034,Finance,12,17,48.68,0,2,0,1,32,0,normal
2026-02-25 12:27:00,user_026,Engineering,12,296,4.33,0,4,2,1,42,0,normal
2026-02-25 12:38:00,user_020,Engineering,12,388,31.15,0,5,2,1,37,0,normal
2026-02-25 12:43:00,user_038,Operations,12,82,28.82,0,3,1,1,52,0,normal
2026-02-25 12:50:00,user_012,IT,12,299,26.58,0,2,0,1,69,0,normal
2026-02-25 12:59:00,user_026,Engineering,12,197,0.39,0,5,0,1,43,0,normal
2026-02-25 13:27:00,user_013,IT,13,280,17.09,1,4,2,1,13,0,normal
2026-02-25 13:28:00,user_047,IT,13,438,22.73,0,2,1,1,17,0,normal
2026-02-25 14:02:00,user_034,Finance,4,3,0.14,41,4,1,1,57,1,brute_force
2026-02-25 14:15:00,user_046,Engineering,14,355,33.49,0,4,1,1,76,0,normal
2026-02-25 15:05:00,user_034,Finance,15,117,12.06,0,1,0,1,28,0,normal
2026-02-25 15:25:00,user_017,Engineering,15,398,19.83,0,4,1,1,7,0,normal
2026-02-25 15:32:00,user_006,Finance,15,138,39.94,0,5,1,1,5,0,normal
2026-02-25 16:29:00,user_036,IT,16,25,26.45,0,3,2,1,57,0,normal
2026-02-25 16:30:00,user_005,Finance,16,325,26.9,0,4,1,1,78,0,normal
2026-02-25 17:17:00,user_013,IT,17,441,9.79,0,5,1,1,27,0,normal
2026-02-25 17:32:00,user_031,HR,17,196,29.16,0,2,0,1,62,0,normal
2026-02-25 17:39:00,user_006,Finance,17,70,32.69,1,5,1,1,77,0,normal
2026-02-25 17:41:00,user_036,IT,17,172,20.19,0,3,0,1,72,0,normal
2026-02-25 17:47:00,user_006,Finance,17,427,36.43,1,4,2,1,58,0,normal
2026-02-26 07:32:00,user_033,Finance,7,246,644.38,6,4,6,1,431,1,privilege_escalation
2026-02-26 08:03:00,user_008,Engineering,8,267,32.52,0,4,0,1,67,0,normal
2026-02-26 08:28:00,user_003,HR,8,136,1.09,1,3,0,1,50,0,normal
2026-02-26 08:42:00,user_030,Operations,8,37,3.46,0,3,1,1,43,0,normal
2026-02-26 09:01:00,user_036,IT,9,441,19.73,0,1,0,1,36,0,normal
2026-02-26 09:38:00,user_022,Engineering,1,386,5.79,0,2,6,10,309,1,credential_abuse
2026-02-26 09:49:00,user_035,HR,9,67,32.11,0,4,1,1,41,0,normal
2026-02-26 10:42:00,user_035,HR,10,252,3142.09,1,9,6,1,65,1,data_exfiltration
2026-02-26 10:49:00,user_002,IT,10,189,25.12,0,2,1,1,55,0,normal
2026-02-26 11:04:00,user_039,IT,11,225,5.98,0,2,1,1,11,0,normal
2026-02-26 11:05:00,user_003,HR,11,279,5.27,1,3,1,1,76,0,normal
2026-02-26 11:34:00,user_026,Engineering,11,55,34.26,1,5,2,1,28,0,normal
2026-02-26 12:12:00,user_035,HR,12,326,2804.41,0,9,4,1,17,1,data_exfiltration
2026-02-26 12:14:00,user_018,Engineering,12,237,45.68,0,2,0,1,6,0,normal
2026-02-26 12:16:00,user_023,Operations,12,332,4.69,1,2,0,1,32,0,normal
2026-02-26 13:01:00,user_007,IT,13,337,44.92,0,4,2,1,11,0,normal
2026-02-26 13:01:00,user_007,IT,13,162,36.44,0,3,1,1,63,0,normal
2026-02-26 13:12:00,user_034,Finance,13,290,42.49,0,1,0,1,16,0,normal
2026-02-26 13:57:00,user_009,IT,13,382,27.45,0,4,1,1,73,0,normal
2026-02-26 14:05:00,user_027,HR,14,448,7.7,0,1,1,1,7,0,normal
2026-02-26 14:42:00,user_039,IT,14,474,28.1,0,5,2,1,41,0,normal
2026-02-26 15:06:00,user_025,Operations,15,284,36.44,0,1,1,1,67,0,normal
2026-02-26 15:28:00,user_013,IT,15,466,11.07,0,4,0,1,62,0,normal
2026-02-26 15:42:00,user_032,HR,15,302,30.37,0,3,0,1,71,0,normal
2026-02-26 15:58:00,user_005,Finance,15,73,4.09,0,2,0,1,48,0,normal
2026-02-26 16:23:00,user_017,Engineering,2,225,36.89,0,5,6,4,350,1,credential_abuse
2026-02-26 16:29:00,user_003,HR,16,123,4.11,0,5,2,1,35,0,normal
2026-02-26 17:28:00,user_042,Engineering,17,87,1.78,0,5,2,1,13,0,normal
2026-02-26 17:54:00,user_049,IT,17,318,15.97,0,4,2,1,50,0,normal
2026-02-26 17:56:00,user_006,Finance,17,217,25.15,0,3,0,1,15,0,normal
2026-02-26 18:14:00,user_033,Finance,18,404,23.8,0,2,1,1,37,0,normal
2026-02-26 18:20:00,user_049,IT,18,403,46.96,0,3,1,1,80,0,normal
2026-02-26 19:00:00,user_030,Operations,19,376,29.86,1,10,2,10,413,1,lateral_movement
2026-02-27 08:04:00,user_015,Finance,8,239,41.48,0,4,1,1,62,0,normal
2026-02-27 08:24:00,user_040,HR,8,269,49.07,0,2,1,1,8,0,normal
2026-02-27 08:45:00,user_036,IT,8,225,48.58,0,3,1,1,37,0,normal
2026-02-27 10:12:00,user_017,Engineering,10,464,33.8,0,3,0,1,78,0,normal
2026-02-27 10:14:00,user_007,IT,3,6,0.53,39,5,1,1,17,1,brute_force
2026-02-27 10:20:00,user_024,Finance,10,380,32.53,0,1,0,1,22,0,normal
